,DateTime,Hydro,Coal,Utility Solar,Petroleum Liquids,All,Natural Gas,Petroleum Coke,Other Renewable,Nuclear
182,2016-03-01,228.127248333,2102.9574375,2.15184583333,4.00549583333,5068.46449167,1497.57198417,0.0,116.282165833,1116.8535
183,2016-04-01,202.430849167,2103.35640083,2.23059583333,3.80556166667,5002.0028175,1487.93788667,0.0,115.244933333,1086.59433333
184,2016-05-01,211.639021667,2136.90297417,2.3216525,3.83597416667,4994.344095,1503.88498833,0.0,116.644373333,1019.15233333
185,2016-06-01,205.8636375,2191.30255833,2.45892333333,4.07670583333,4956.11165333,1508.48709167,0.0,118.890989167,924.788166667
186,2016-07-01,209.6849375,2211.7973325,2.53618833333,3.923275,4875.28039583,1460.85184167,0.0,120.970249167,865.542583333
187,2016-08-01,221.7461375,2227.28637333,2.61100083333,4.14664833333,4885.13950167,1460.3229525,0.0,121.730490833,847.43875
188,2016-09-01,233.277653333,2261.0033975,2.647245,4.11989,4871.23243917,1401.10269833,0.0,121.489509167,847.798166667
189,2016-10-01,233.1889225,2225.1441525,2.6840025,4.0959275,4876.637015,1422.04158417,0.0,121.47523,868.52525
190,2016-11-01,234.815744167,2174.0618675,2.67877833333,4.5064125,4952.86309167,1438.24345167,0.0,122.2887975,976.853
191,2016-12-01,242.18181,2216.423985,2.62613583333,4.13254166667,4994.72388417,1378.1542325,0.0,122.286315,1029.43608333
192,2017-01-01,245.275749167,2190.45289583,2.57444083333,4.08156833333,5064.6081725,1442.86412917,0.0,122.29646,1057.58991667
193,2017-02-01,251.165763333,2177.87081917,3.55537833333,3.99809363636,5123.910055,1500.44211667,0.0,122.766279167,1065.43416667
194,2017-03-01,267.8799975,2169.53033083,4.21394166667,3.66552,5177.36899,1539.048755,0.0,124.538158333,1070.39041667
195,2017-04-01,281.497871667,2179.77324833,5.662605,4.07341727273,5221.67788417,1533.69726417,0.0,127.204915833,1092.2705
196,2017-05-01,274.173535,2197.39962083,7.055655,4.25178909091,5265.85885833,1547.93412667,0.0,128.965923333,1109.33841667
197,2017-06-01,284.905175,2241.05639167,8.6814375,3.86417818182,5388.8986875,1562.59449333,0.0,131.763235,1161.53341667
198,2017-07-01,277.566223333,2291.91838667,10.3111933333,3.53751545455,5490.05190583,1584.14709417,0.0,132.848808333,1196.68608333
199,2017-08-01,260.831274167,2315.99152583,11.8395741667,3.30665,5511.11726167,1583.06169667,0.0,135.069939167,1209.43066667
200,2017-09-01,252.667819167,2321.4011325,13.4505675,3.44729454545,5546.04972333,1622.160165,0.0,137.613158333,1205.41616667
201,2017-10-01,253.230475833,2337.4393575,14.5564408333,3.51949454545,5537.06713583,1627.97061833,0.0,137.207529167,1174.40258333
202,2017-11-01,256.9510625,2394.5048875,15.5682616667,3.29343363636,5582.8113825,1675.140575,0.0,137.3066475,1112.25333333
203,2017-12-01,271.456381667,2464.20501833,16.4022683333,3.19754636364,5635.57231583,1687.89753917,0.0,137.148108333,1068.20033333
204,2018-01-01,294.695598333,2499.67505167,17.1068225,2.82203181818,5594.50356667,1594.96965917,0.0,138.244606667,1060.06816667
205,2018-02-01,313.093758333,2484.88214667,16.9169975,3.06534,5566.04717333,1561.1694825,0.0,138.457930833,1061.36066667
206,2018-03-01,318.451621818,2550.56851182,17.5947490909,2.91799909091,5631.20535909,1572.03489909,0.0,138.888597273,1044.05654545
207,2018-04-01,323.275002,2669.119514,17.348867,2.728916,5748.462326,1584.829668,0.0,137.834679,1027.0427
208,2018-05-01,326.960224444,2764.78428444,17.0840755556,2.65516333333,5852.68654111,1557.74197667,0.0,137.086458889,1060.90044444
209,2018-06-01,331.9632425,2851.00148,16.35165875,2.61263875,5938.6261575,1527.21320625,0.0,134.9823975,1088.297375
210,2018-07-01,340.1626,2846.48036286,15.4219042857,2.68133857143,5893.95501429,1471.05313,0.0,133.697258571,1097.26314286
