,DateTime,Hydro,Coal,Utility Solar,Petroleum Liquids,All,Wind,Natural Gas,Other Renewable
140,2012-09-01,61.3764325,3870.4432925,,3.54398,4364.73375917,355.927316667,43.4088216667,355.927316667
141,2012-10-01,58.8992258333,3872.2816375,,3.38392333333,4369.89981583,364.304454167,42.4038991667,364.304454167
142,2012-11-01,59.0780908333,3877.20761917,,3.35354083333,4371.9637625,361.558096667,42.29135,361.558096667
143,2012-12-01,59.58928,3865.44101833,,3.29396916667,4359.6147025,359.857754167,42.6441691667,359.857754167
144,2013-01-01,59.2398475,3869.72322,,3.27550083333,4373.58878333,369.440334167,42.7032225,369.440334167
145,2013-02-01,59.1508958333,3861.22554667,,3.34658916667,4371.6674175,374.6136825,43.4525891667,374.6136825
146,2013-03-01,59.1594466667,3843.75543167,,3.52058916667,4356.25509,375.813111667,43.4387366667,375.813111667
147,2013-04-01,59.9627941667,3842.51126083,,3.38060083333,4364.62472333,384.305351667,43.3123166667,384.305351667
148,2013-05-01,62.7214341667,3837.89283083,,3.4043,4362.1198725,385.012945,42.08348,385.012945
149,2013-06-01,65.073125,3825.39183583,,3.2365625,4347.62076167,380.858349167,41.8448341667,380.858349167
150,2013-07-01,66.8144975,3766.63643833,,3.32446916667,4291.740415,381.5809325,41.9434933333,381.5809325
151,2013-08-01,69.3093016667,3736.23044333,,3.24467,4264.40924917,382.585583333,41.5596608333,382.585583333
152,2013-09-01,69.3516275,3717.41278,,3.61682416667,4247.49693167,384.316784167,41.2667525,384.316784167
153,2013-10-01,71.4419983333,3708.13606,,3.652875,4238.57906667,378.7615775,43.3143841667,378.7615775
154,2013-11-01,72.6196158333,3674.11906417,,3.7342175,4205.983365,377.985419167,43.6323325,377.985419167
155,2013-12-01,72.0354541667,3639.3637,,3.66986833333,4177.01246333,381.799589167,45.7515233333,381.799589167
156,2014-01-01,72.3925133333,3617.38758667,,3.76027083333,4141.34861417,367.1464175,46.4267841667,367.1464175
157,2014-02-01,72.6077308333,3599.81447667,,3.70746083333,4108.5282725,352.5692125,45.7235991667,352.5692125
158,2014-03-01,72.6236775,3563.754325,,3.70724083333,4067.595095,347.700295,45.6588583333,347.700295
159,2014-04-01,72.5888516667,3569.08626917,,3.6867275,4060.49462917,335.0377475,46.0494866667,335.0377475
160,2014-05-01,74.6245183333,3588.48171417,,3.5622925,4071.186905,322.676326667,47.1849808333,322.676326667
161,2014-06-01,75.2971183333,3594.6332275,,3.65602166667,4077.48357667,321.167641667,47.6693008333,321.167641667
162,2014-07-01,72.7008166667,3626.41551083,,3.4539925,4100.28559083,311.865299167,50.116385,311.865299167
163,2014-08-01,68.9637408333,3635.976235,,3.7778825,4113.081575,314.211090833,53.271585,314.211090833
164,2014-09-01,69.9166775,3641.61494917,,3.51220833333,4124.12028917,315.1283975,56.5233375,315.1283975
165,2014-10-01,70.8036475,3619.76951,,3.454405,4108.76171583,318.519775,57.8627141667,318.519775
166,2014-11-01,69.8448083333,3615.84672833,,3.4818425,4100.92842917,312.494028333,59.9369783333,312.494028333
167,2014-12-01,71.2527508333,3610.35526917,,3.77620333333,4092.4856525,307.351025833,60.00692,307.351025833
168,2015-01-01,72.3550841667,3590.93244167,,3.7415425,4080.54325833,313.059000833,60.19203,313.059000833
169,2015-02-01,73.0770591667,3591.33500333,,3.7505475,4086.89937417,317.614876667,60.6870466667,317.614876667
170,2015-03-01,73.3813516667,3592.17396333,,3.81178416667,4102.923085,331.0214375,61.7059725,331.0214375
171,2015-04-01,72.8774766667,3518.4379825,,3.76585916667,4037.38591583,337.525846667,63.6987683333,337.525846667
172,2015-05-01,69.6016466667,3431.5338975,,4.15343833333,3952.62314083,340.520156667,65.3873591667,340.520156667
173,2015-06-01,74.6709675,3370.16836083,,4.57462416667,3903.18964167,342.2513475,69.182575,342.2513475
174,2015-07-01,82.3469025,3344.46623,,4.9325275,3889.08454917,346.224201667,69.3138616667,346.224201667
175,2015-08-01,85.1529175,3353.28405917,,4.7746225,3901.04861083,351.062348333,67.5768458333,351.062348333
176,2015-09-01,85.0166583333,3353.34585333,,4.84956916667,3898.66778667,352.403041667,66.0245375,352.403041667
177,2015-10-01,83.0047516667,3352.05956833,,4.90318583333,3894.235055,353.885775,64.5186016667,353.885775
178,2015-11-01,82.7494958333,3326.77342333,,4.8592975,3880.067305,365.933758333,64.1337133333,365.933758333
179,2015-12-01,81.9709858333,3301.45074583,,4.8657875,3848.73907833,360.639804167,64.4121316667,360.639804167
180,2016-01-01,81.1240166667,3335.57282667,,4.63629833333,3888.05251167,365.7781675,65.6785508333,365.7781675
181,2016-02-01,85.4702066667,3338.52664417,,4.68260583333,3884.7294425,354.245115833,66.6867825,354.245115833
182,2016-03-01,89.5654108333,3325.89860917,,4.674355,3858.37759083,336.980330833,66.4700566667,336.980330833
183,2016-04-01,95.23781,3340.6275225,,4.66925833333,3871.2357425,331.644824167,64.6844816667,331.644824167
184,2016-05-01,97.9185658333,3337.72879167,,4.53821666667,3877.75222167,339.504529167,64.1509625,339.504529167
185,2016-06-01,92.044315,3354.82414167,,4.48641083333,3895.4327525,349.414358333,62.1524966667,349.414358333
186,2016-07-01,83.7988183333,3348.90319917,,4.27952666667,3887.57053667,358.0931875,60.7790825,358.0931875
187,2016-08-01,79.3419325,3348.47302667,,4.09407833333,3884.54275417,357.896360833,62.1301058333,357.896360833
188,2016-09-01,77.7087833333,3349.8048575,,3.93149583333,3890.70047083,362.453556667,63.583885,362.453556667
189,2016-10-01,79.587425,3367.47955667,,3.76862583333,3913.36980417,364.224205,64.6699091667,364.224205
190,2016-11-01,84.2519491667,3374.80554583,,3.60210916667,3926.61858417,365.334801667,64.8344366667,365.334801667
191,2016-12-01,88.978985,3374.01847667,,3.279615,3934.2664675,369.49643,64.7548541667,369.49643
192,2017-01-01,93.6353,3339.04720833,,3.65384166667,3895.15383,360.054583333,64.9157333333,360.054583333
193,2017-02-01,95.4997566667,3322.3203475,,3.52170416667,3888.50323417,368.381705,64.7010225,368.381705
194,2017-03-01,98.3745283333,3315.13989667,,3.38530833333,3890.53356833,373.023594167,66.3466275,373.023594167
195,2017-04-01,98.6739541667,3331.61124083,,3.49725333333,3912.75065917,377.16056,67.19265,377.16056
196,2017-05-01,99.2065566667,3349.50493167,,3.3302975,3932.84618167,377.350119167,68.3573425,377.350119167
197,2017-06-01,101.398930833,3325.62110667,,2.82861583333,3905.92983083,372.242646667,68.3864666667,372.242646667
198,2017-07-01,101.995769167,3305.359815,,3.08948416667,3889.72852167,373.089548333,70.017445,373.089548333
