,DateTime,Hydro,Coal,Utility Solar,Petroleum Liquids,All,Wind,Natural Gas,Petroleum Coke,Other Renewable
134,2012-03-01,948.407200833,1174.23077583,,1.06380916667,2350.4296475,117.2739125,43.3549141667,37.6347283333,117.2739125
135,2012-04-01,929.797015,1226.40516833,,1.12856666667,2385.5297575,118.037039167,43.9978633333,37.7282358333,118.037039167
136,2012-05-01,897.445251667,1297.61357417,,1.15006916667,2433.37707083,123.878765833,47.0198875,37.7315383333,123.878765833
137,2012-06-01,901.866556667,1351.19328667,,1.09553166667,2491.79846917,126.7318525,45.2692233333,37.1732766667,126.7318525
138,2012-07-01,891.3562425,1388.8513875,,1.24528416667,2520.85211917,126.702840833,46.2852241667,37.91683,126.702840833
139,2012-08-01,857.619376667,1412.69988167,,1.10105166667,2518.0753225,129.265550833,50.1200908333,38.582505,129.265550833
140,2012-09-01,843.46756,1387.65856417,,1.18173083333,2476.5193925,129.244215,48.5704333333,38.0056583333,129.244215
141,2012-10-01,837.9959675,1356.19914,,1.13301666667,2440.15997167,131.872666667,46.8927691667,37.7226083333,131.872666667
142,2012-11-01,844.565100833,1313.8606575,,1.16338583333,2402.96464667,132.413464167,45.2088016667,37.6658916667,132.572060833
143,2012-12-01,833.23017,1268.16046667,,1.24874666667,2353.1172175,138.2652775,46.9975,37.336905,138.555681667
144,2013-01-01,803.188315833,1240.024625,,1.21503666667,2307.27719167,146.220378333,51.1859375,37.3101466667,146.646795
145,2013-02-01,785.6386425,1214.36671333,,1.38559583333,2266.17817333,150.617685,49.0906858333,36.8179908333,151.127594167
146,2013-03-01,785.950455,1200.54757083,,1.52512833333,2251.7019575,149.22172,49.9551316667,36.3327625,149.821745833
147,2013-04-01,812.005585833,1159.71963,,1.58095916667,2242.939795,152.058468333,54.0287308333,35.7972716667,152.753909167
148,2013-05-01,865.1511525,1122.15192417,,1.82648,2259.76164417,154.071058333,54.1967033333,35.7673775,154.854711667
149,2013-06-01,875.5232075,1102.22368,,1.87224833333,2245.97858917,151.178099167,53.7704633333,35.6332216667,152.058301667
150,2013-07-01,876.427274167,1095.40060083,,1.53467333333,2236.64949167,152.586648333,51.7974116667,33.9627633333,153.552430833
151,2013-08-01,894.793128333,1123.86490667,,1.94861333333,2275.43028583,153.5853875,44.7986675,32.4771633333,154.650519167
152,2013-09-01,899.780178333,1163.5280275,,1.92589583333,2324.7471575,157.265689167,45.3077775,33.2645225,158.426801667
153,2013-10-01,918.543176667,1201.02200833,,1.99513583333,2381.5314175,159.148,44.2222866667,33.5458508333,160.410213333
154,2013-11-01,922.966155,1234.936275,,2.01710416667,2427.25453167,165.3867125,45.6168591667,33.22625,166.570185
155,2013-12-01,927.12487,1271.83579917,,1.98588833333,2472.75215917,168.766396667,46.6768558333,33.4712366667,169.891128333
156,2014-01-01,956.895915833,1298.28462083,,2.15226083333,2521.46800583,164.48284,42.9544908333,33.5451483333,165.566925
157,2014-02-01,977.573648333,1315.72855917,,2.00460916667,2560.7405275,164.3687425,43.82593,33.9837758333,165.523781667
158,2014-03-01,1002.77476333,1285.6926825,,1.8329075,2556.61061667,163.954025,44.4480933333,34.6993591667,165.156959167
159,2014-04-01,1010.91651083,1284.42368417,,1.8432075,2570.97140833,169.32297,45.9582283333,34.7167841667,170.5509625
160,2014-05-01,973.152483333,1294.61052333,,1.66101,2535.62514417,165.884156667,40.7134633333,34.6737716667,167.159125833
161,2014-06-01,955.147689167,1322.07986667,,1.64549166667,2549.35037667,166.168516667,43.5352825,35.2857608333,167.502775
162,2014-07-01,939.5205375,1367.83751333,,1.78266333333,2580.800685,162.436493333,44.1616133333,38.6388266667,163.833250833
163,2014-08-01,893.794368333,1370.92527417,,1.43016166667,2544.70942167,165.129580833,45.4367258333,40.3569458333,166.584365
164,2014-09-01,875.839738333,1360.17430667,,1.36683166667,2518.98302083,166.414154167,46.6185216667,40.3092683333,167.904705833
165,2014-10-01,863.138725,1350.171705,,1.30555833333,2499.21071583,169.203138333,46.0321441667,40.2995125,170.754143333
166,2014-11-01,854.707860833,1347.54657083,,1.22387166667,2486.795915,166.177330833,47.2067525,40.5605616667,167.806860833
167,2014-12-01,838.9469775,1341.8198125,,1.194875,2461.91649833,163.781511667,46.6716158333,40.424015,165.4932875
168,2015-01-01,823.9774175,1334.43382583,,1.12714083333,2441.8667375,163.727154167,49.9338483333,40.2416708333,165.500570833
169,2015-02-01,804.368514167,1325.01577083,,1.21961833333,2406.73636,158.660055,48.6304575,40.1568775,160.417891667
170,2015-03-01,780.075085,1342.33502583,,1.22943333333,2404.62218417,166.645684167,45.1618575,40.1822491667,168.381591667
171,2015-04-01,766.09364,1325.87316583,,1.1113275,2366.85539167,165.41865,38.8226791667,40.4323916667,167.170901667
172,2015-05-01,756.511585833,1304.5379175,,1.1073675,2338.89876333,166.731616667,41.2023658333,39.3933833333,168.5095675
173,2015-06-01,771.153843333,1257.93320417,,1.22804,2308.97529917,169.999073333,40.6447533333,37.9512133333,171.788398333
174,2015-07-01,762.241584167,1214.217345,,1.28952666667,2262.27958667,175.68568,41.4113433333,37.3424891667,177.477790833
175,2015-08-01,767.314789167,1211.38846917,,1.40717916667,2265.85319917,175.070796667,43.509215,37.3912041667,176.822926667
176,2015-09-01,767.664744167,1212.19485167,,1.4481725,2265.96024583,174.7306225,43.0245766667,37.2566566667,176.4902075
177,2015-10-01,767.531624167,1212.85727,,1.42530833333,2271.302225,176.991895,46.2934525,36.8833183333,178.702414167
178,2015-11-01,774.8399925,1204.8839725,,1.4338975,2267.75113,175.699765,45.3688741667,36.7589825,177.390404167
